city,state,lat,lng
Perezville,TX,26.2396,-98.4023
Perrin,TX,33.0348,-98.0693
Perryton,TX,36.393,-100.7976
Petersburg,TX,33.871,-101.5974
Petrolia,TX,34.0132,-98.2312
Petronila,TX,27.6713,-97.6322
Pettus,TX,28.6156,-97.8121
Pflugerville,TX,30.452,-97.6022
Pharr,TX,26.1685,-98.1904
Pilot Point,TX,33.3955,-96.9501
Pine Forest,TX,30.1757,-94.0367
Pine Harbor,TX,32.7723,-94.4992
Pine Island,TX,30.0554,-96.0253
Pinehurst,TX,30.1889,-95.7017
Pineland,TX,31.2467,-93.9744
Pinewood Estates,TX,30.1692,-94.3207
Piney Point Village,TX,29.7588,-95.5156
Pittsburg,TX,32.9997,-94.9668
Placedo,TX,28.6919,-96.8258
Plains,TX,33.1896,-102.8272
Plainview,TX,34.1911,-101.7234
Plano,TX,33.0502,-96.7487
Plantersville,TX,30.3325,-95.8633
Pleak,TX,29.4852,-95.8098
Pleasant Hill,TX,31.0033,-94.7936
Pleasant Valley,TX,33.9374,-98.5981
Pleasanton,TX,28.9643,-98.4957
Plum Grove,TX,30.2007,-95.0958
Point,TX,32.9301,-95.8689
Point Blank,TX,30.7474,-95.2163
Point Comfort,TX,28.6715,-96.5589
Point Venture,TX,30.3817,-98.001
Ponder,TX,33.1775,-97.291
Port Aransas,TX,27.8102,-97.0875
Port Arthur,TX,29.8554,-93.9264
Port Isabel,TX,26.054,-97.2505
Port Lavaca,TX,28.6181,-96.6278
Port Mansfield,TX,26.5623,-97.4365
Port Neches,TX,29.9765,-93.946
Port O'Connor,TX,28.4463,-96.4205
Porter Heights,TX,30.1501,-95.3217
Portland,TX,27.8911,-97.3284
Post,TX,33.1911,-101.3814
Post Oak Bend City,TX,32.6343,-96.3186
Poteet,TX,29.0372,-98.5728
Poth,TX,29.0726,-98.0809
Potosi,TX,32.3404,-99.6789
Pottsboro,TX,33.7708,-96.6714
Powderly,TX,33.8091,-95.5049
Powell,TX,32.1128,-96.3236
Poynor,TX,32.0793,-95.5924
Prado Verde,TX,31.8898,-106.6135
Prairie View,TX,30.085,-95.9897
Premont,TX,27.3586,-98.1244
Presidio,TX,29.5603,-104.3653
Preston,TX,33.8671,-96.6596
Primera,TX,26.2237,-97.7528
Princeton,TX,33.1778,-96.5044
Progreso,TX,26.0962,-97.9566
Progreso Lakes,TX,26.0712,-97.9587
Prosper,TX,33.2394,-96.8087
Providence Village,TX,33.2363,-96.9611
Pueblo Nuevo,TX,27.4939,-99.3099
Putnam,TX,32.3702,-99.1955
Pyote,TX,31.5381,-103.1225
Quail,TX,34.9151,-100.3919
Quail Creek,TX,28.7773,-97.0848
Quanah,TX,34.2954,-99.7429
Queen City,TX,33.1507,-94.1524
Quemado,TX,28.947,-100.6237
Quinlan,TX,32.909,-96.1312
Quintana,TX,28.9279,-95.317
Quitaque,TX,34.3674,-101.0555
Quitman,TX,32.7951,-95.4442
Radar Base,TX,28.8568,-100.5336
Ralls,TX,33.6788,-101.3845
Ramireno,TX,27.0144,-99.3822
Ramirez-Perez,TX,26.317,-98.6933
Ramos,TX,26.428,-99.027
Ranchette Estates,TX,26.4844,-97.822
Ranchitos del Norte,TX,26.4003,-98.8715
Ranchitos East,TX,27.4901,-99.3668
Ranchitos Las Lomas,TX,27.6283,-99.2344
Rancho Alegre,TX,27.7392,-98.1027
Rancho Banquete,TX,27.8094,-97.8455
Rancho Chico,TX,28.0243,-97.4966
Rancho Viejo,TX,26.0361,-97.5568
Ranchos Penitas West,TX,27.6745,-99.6035
Randolph AFB,TX,29.5301,-98.2787
Ranger,TX,32.4693,-98.6751
Rangerville,TX,26.105,-97.7373
Rankin,TX,31.2255,-101.9393
Ransom Canyon,TX,33.5303,-101.6838
Ratamosa,TX,26.2005,-97.8445
Ravenna,TX,33.6705,-96.2409
Raymondville,TX,26.4759,-97.7769
Realitos,TX,27.4454,-98.5303
Red Lick,TX,33.4767,-94.1688
Red Oak,TX,32.5207,-96.7864
Redfield,TX,31.6811,-94.6629
Redford,TX,29.4342,-104.1824
Redland,TX,31.4033,-94.7182
Redwater,TX,33.3586,-94.2551
Redwood,TX,29.81,-97.9103
Refugio,TX,28.3073,-97.275
Regino Ramirez,TX,26.488,-98.9338
Reid Hope King,TX,25.9228,-97.414
Reklaw,TX,31.8662,-94.9834
Relampago,TX,26.0851,-97.9059
Rendon,TX,32.5789,-97.235
Reno,TX,33.6659,-95.4768
Retreat,TX,32.0507,-96.4787
Rhome,TX,33.0647,-97.4779
Ricardo,TX,27.4186,-97.8476
Rice,TX,32.2388,-96.4978
Richardson,TX,32.9717,-96.7093
Richland,TX,31.9176,-96.4265
Richland Hills,TX,32.8095,-97.2273
Richland Springs,TX,31.2715,-98.9486
Richmond,TX,29.5825,-95.7602
Richwood,TX,29.0723,-95.4045
Riesel,TX,31.4763,-96.9304
Rio Bravo,TX,27.3648,-99.482
Rio Grande City,TX,26.3808,-98.8215
Rio Hondo,TX,26.2347,-97.5817
Rio Vista,TX,32.2351,-97.3744
Rising Star,TX,32.0976,-98.9665
River Oaks,TX,32.7767,-97.3984
Rivereno,TX,26.3052,-98.6398
Riverside,TX,30.8472,-95.3984
Riviera,TX,27.2992,-97.7996
Roanoke,TX,33.0148,-97.2268
Roaring Springs,TX,33.8992,-100.8561
Robert Lee,TX,31.8954,-100.4856
Robinson,TX,31.4501,-97.1201
Robstown,TX,27.7886,-97.6685
Roby,TX,32.746,-100.3794
Rochester,TX,33.3142,-99.8565
Rockdale,TX,30.6542,-97.0089
Rockport,TX,28.029,-97.0722
Rocksprings,TX,30.0172,-100.2128
Rockwall,TX,32.9169,-96.4377
Rocky Mound,TX,33.0287,-95.0291
Rogers,TX,30.93,-97.2291
Rollingwood,TX,30.2736,-97.7867
Roma,TX,26.4166,-99.006
Roman Forest,TX,30.1813,-95.1548
Ropesville,TX,33.4132,-102.1552
Roscoe,TX,32.4419,-100.5322
Rose City,TX,30.1049,-94.0506
Rose Hill Acres,TX,30.1933,-94.193
Rosebud,TX,31.0756,-96.9749
Rosenberg,TX,29.546,-95.822
Rosharon,TX,29.35,-95.453
Rosita,TX,28.6244,-100.4287
Ross,TX,31.7282,-97.1123
Rosser,TX,32.4648,-96.4431
Rotan,TX,32.854,-100.4655
Round Mountain,TX,30.4298,-98.3609
Round Rock,TX,30.5254,-97.666
Round Top,TX,30.064,-96.6959
Rowlett,TX,32.9157,-96.5488
Roxton,TX,33.5453,-95.7247
Royse City,TX,32.9762,-96.3175
Rule,TX,33.182,-99.8933
Runaway Bay,TX,33.1773,-97.871
Runge,TX,28.8859,-97.7134
Rusk,TX,31.7978,-95.1491
Sabinal,TX,29.3214,-99.4696
Sachse,TX,32.9726,-96.5793
Sadler,TX,33.6821,-96.8487
Saginaw,TX,32.8657,-97.3654
Salado,TX,30.9462,-97.5281
Salineno,TX,26.5176,-99.1121
Salineno North,TX,26.5255,-99.0901
Sam Rayburn,TX,31.0789,-94.0266
Sammy Martinez,TX,26.4329,-98.7512
Samnorwood,TX,35.0503,-100.2812
San Angelo,TX,31.4424,-100.4506
San Antonio,TX,29.4658,-98.5253
San Augustine,TX,31.5297,-94.1108
San Benito,TX,26.1298,-97.644
San Carlos,TX,26.2957,-98.063
San Carlos I,TX,27.4906,-99.3726
San Carlos II,TX,27.4901,-99.3684
San Diego,TX,27.7609,-98.2389
San Elizario,TX,31.5793,-106.2632
San Felipe,TX,29.7965,-96.1051
San Fernando,TX,26.4033,-98.8351
San Isidro,TX,26.7136,-98.4479
San Juan,TX,26.1903,-98.152
San Leanna,TX,30.1442,-97.8196
San Leon,TX,29.4901,-94.9403
San Marcos,TX,29.8736,-97.9381
San Patricio,TX,27.9772,-97.7766
San Pedro,TX,25.9815,-97.5882
San Perlita,TX,26.501,-97.6398
San Saba,TX,31.1965,-98.7244
San Ygnacio,TX,27.048,-99.4321
Sanctuary,TX,32.9132,-97.5877
Sand Springs,TX,32.2795,-101.3496
Sanderson,TX,30.1508,-102.4079
Sandia,TX,28.0199,-97.8701
Sandy Hollow-Escondidas,TX,27.9452,-97.8061
Sandy Oaks,TX,29.1821,-98.4081
Sandy Point,TX,29.4013,-95.4816
Sanford,TX,35.7027,-101.5318
Sanger,TX,33.3716,-97.1677
Sansom Park,TX,32.8028,-97.4021
Santa Anna,TX,31.7369,-99.3254
Santa Clara,TX,29.5911,-98.1614
Santa Cruz,TX,26.3537,-98.7676
Santa Fe,TX,29.3892,-95.1005
Santa Maria,TX,26.0767,-97.8464
Santa Monica,TX,26.3654,-97.59
Santa Rosa,TX,26.2562,-97.8253
Santel,TX,26.3756,-98.8833
Sarita,TX,27.2235,-97.7951
Savannah,TX,33.2257,-96.9082
Savoy,TX,33.5999,-96.3662
Scenic Oaks,TX,29.7038,-98.6713
Schertz,TX,29.5649,-98.2537
Schulenburg,TX,29.682,-96.9075
Scissors,TX,26.1333,-98.0476
Scotland,TX,33.6499,-98.4677
Scottsville,TX,32.5319,-94.2465
Scurry,TX,32.5127,-96.385
Seabrook,TX,29.5751,-95.0236
Seadrift,TX,28.4143,-96.7158
Seagoville,TX,32.653,-96.5455
Seagraves,TX,32.9419,-102.5657
Sealy,TX,29.7676,-96.1679
Sebastian,TX,26.3454,-97.7964
Seco Mines,TX,28.7467,-100.5027
Seguin,TX,29.5889,-97.9671
Selma,TX,29.5866,-98.3133
Seminole,TX,32.7208,-102.6503
Serenada,TX,30.6962,-97.6969
Seth Ward,TX,34.2163,-101.6945
Seven Oaks,TX,30.8517,-94.8579
Seven Points,TX,32.3291,-96.2142
Seymour,TX,33.5955,-99.258
Shady Hollow,TX,30.1646,-97.8629
Shady Shores,TX,33.1627,-97.0394
Shadybrook,TX,32.1108,-95.4212
Shallowater,TX,33.6901,-101.9893
Shamrock,TX,35.2153,-100.2461
Shavano Park,TX,29.5861,-98.5563
Sheldon,TX,29.8596,-95.134
Shenandoah,TX,30.184,-95.4555
Shepherd,TX,30.491,-95.0021
Sherman,TX,33.6274,-96.6218
Sherwood Shores,TX,33.8478,-96.8147
Shiner,TX,29.4332,-97.1734
Shoreacres,TX,29.6204,-95.0188
Sienna Plantation,TX,29.4834,-95.5065
Sierra Blanca,TX,31.1834,-105.3395
Siesta Acres,TX,28.7564,-100.491
Siesta Shores,TX,26.8548,-99.2605
Silsbee,TX,30.3456,-94.1764
Silverton,TX,34.4714,-101.3041
Simonton,TX,29.6824,-95.991
Sinton,TX,28.0392,-97.5154
Skellytown,TX,35.5704,-101.1728
Skidmore,TX,28.2626,-97.6855
Slaton,TX,33.4421,-101.6476
Smiley,TX,29.2713,-97.6376
Smithville,TX,30.008,-97.1511
Smyer,TX,33.5874,-102.1635
Snook,TX,30.4907,-96.467
Snyder,TX,32.7133,-100.9113
Socorro,TX,31.6384,-106.2601
Solis,TX,26.1708,-97.8441
Somerset,TX,29.2285,-98.6567
Somerville,TX,30.346,-96.5311
Sonora,TX,30.5706,-100.642
Sonterra,TX,30.8081,-97.5953
Sour Lake,TX,30.1378,-94.4046
South Alamo,TX,26.1518,-98.1079
South Fork Estates,TX,27.2697,-98.7239
South Houston,TX,29.6611,-95.2285
South La Paloma,TX,27.8947,-97.9685
South Mountain,TX,31.4398,-97.6793
South Padre Island,TX,26.1218,-97.1703
South Point,TX,25.873,-97.383
South Toledo Bend,TX,31.1568,-93.6074
Southlake,TX,32.9545,-97.1503
Southmayd,TX,33.6233,-96.7286
Southside Place,TX,29.7089,-95.4367
Spade,TX,33.926,-102.1542
Sparks,TX,31.6727,-106.2399
Spearman,TX,36.1983,-101.1944
Splendora,TX,30.2324,-95.1616
Spofford,TX,29.1732,-100.4112
Spring,TX,30.0613,-95.383
Spring Branch,TX,29.8848,-98.4127
Spring Gardens,TX,27.7615,-97.7419
Spring Valley Village,TX,29.7898,-95.5041
Springlake,TX,34.2316,-102.3057
Springtown,TX,32.9693,-97.6803
Spur,TX,33.4701,-100.8556
St. Hedwig,TX,29.4197,-98.2046
St. Jo,TX,33.695,-97.5231
St. Paul,TX,33.0437,-96.5504
Stafford,TX,29.6271,-95.5653
Stagecoach,TX,30.1438,-95.7079
Stamford,TX,33.0156,-99.6716
Stanton,TX,32.1316,-101.7925
Staples,TX,29.7664,-97.8279
Star Harbor,TX,32.1927,-96.0541
Stephenville,TX,32.2148,-98.2205
Sterling City,TX,31.8392,-100.986
Stinnett,TX,35.8231,-101.4436
Stockdale,TX,29.2361,-97.9636
Stonewall,TX,30.2497,-98.6593
Stowell,TX,29.7814,-94.3794
Stratford,TX,36.3376,-102.076
Strawn,TX,32.5509,-98.4978
Streetman,TX,31.8787,-96.3306
Study Butte,TX,29.3351,-103.5421
Sudan,TX,34.0663,-102.5242
Sugar Land,TX,29.5935,-95.6357
Sullivan City,TX,26.2752,-98.5644
Sulphur Springs,TX,33.1421,-95.6124
Sun Valley,TX,33.6704,-95.4286
Sundown,TX,33.4575,-102.4908
Sunnyvale,TX,32.7974,-96.5577
Sunray,TX,36.0182,-101.8245
Sunrise Beach Village,TX,30.5862,-98.4187
Sunset,TX,33.4479,-97.7663
Sunset Valley,TX,30.2258,-97.8158
Surfside Beach,TX,28.956,-95.2836
Sweeny,TX,29.0464,-95.6986
Sweetwater,TX,32.4693,-100.4092
Taft,TX,27.98,-97.3929
Taft Southwest,TX,27.9707,-97.4047
Tahoka,TX,33.164,-101.7951
Talco,TX,33.3628,-95.1034
Talty,TX,32.6945,-96.4007
Tanquecitos South Acres,TX,27.4898,-99.3797
Tatum,TX,32.3158,-94.5189
Taylor,TX,30.5743,-97.4234
Taylor Lake Village,TX,29.5764,-95.0562
Taylor Landing,TX,29.8641,-94.1348
Teague,TX,31.6295,-96.2801
Tehuacana,TX,31.741,-96.5436
Temple,TX,31.1076,-97.3894
Tenaha,TX,31.944,-94.2457
Terlingua,TX,29.2991,-103.5795
Terrell,TX,32.7341,-96.2939
Terrell Hills,TX,29.4771,-98.4472
Texarkana,TX,33.4487,-94.0815
Texas City,TX,29.4128,-94.9658
Texhoma,TX,36.4937,-101.7937
Texline,TX,36.3765,-103.0189
The Colony,TX,33.0925,-96.8977
The Hills,TX,30.3465,-97.9864
The Woodlands,TX,30.1738,-95.5134
Thompsons,TX,29.4906,-95.6304
Thompsonville,TX,27.26,-98.7847
Thorndale,TX,30.6141,-97.2068
Thornton,TX,31.4111,-96.5738
Thorntonville,TX,31.5789,-102.9221
Thrall,TX,30.5882,-97.2983
Three Rivers,TX,28.4668,-98.1784
Throckmorton,TX,33.182,-99.1798
Thunderbird Bay,TX,31.9087,-99.0207
Tierra Bonita,TX,26.2727,-97.8276
Tierra Grande,TX,27.7037,-97.5718
Tierra Verde,TX,27.7616,-97.7174
Tiki Island,TX,29.2985,-94.9175
Tilden,TX,28.4598,-98.5488
Timbercreek Canyon,TX,35.0539,-101.8186
Timberwood Park,TX,29.6994,-98.4838
Timpson,TX,31.9065,-94.3971
Tioga,TX,33.4718,-96.9187
Tira,TX,33.3222,-95.5606
Tivoli,TX,28.4608,-96.8915
Toco,TX,33.6539,-95.6492
Todd Mission,TX,30.2612,-95.8298
Tolar,TX,32.3894,-97.9191
Tom Bean,TX,33.5201,-96.4843
Tomball,TX,30.0951,-95.6194
Tool,TX,32.2803,-96.1725
Tornillo,TX,31.4366,-106.1033
Toyah,TX,31.3125,-103.7946
Tradewinds,TX,27.995,-97.2601
Travis Ranch,TX,32.8038,-96.4759
Trent,TX,32.4886,-100.1233
Trenton,TX,33.4273,-96.3409
Trinidad,TX,32.1562,-96.1054
Trinity,TX,30.9445,-95.3736
Trophy Club,TX,33.0038,-97.1897
Troup,TX,32.145,-95.1229
Troy,TX,31.2,-97.3019
Tuleta,TX,28.5767,-97.798
Tulia,TX,34.5374,-101.7742
Turkey,TX,34.3939,-100.8953
Tuscola,TX,32.2106,-99.7994
Tye,TX,32.4522,-99.8665
Tyler,TX,32.3184,-95.3062
Tynan,TX,28.1708,-97.7492
Uhland,TX,29.9624,-97.7953
Uncertain,TX,32.7064,-94.1269
Union Grove,TX,32.5798,-94.9095
Union Valley,TX,32.9324,-96.2471
Universal City,TX,29.5521,-98.3074
University Park,TX,32.8506,-96.7937
Utopia,TX,29.6188,-99.5153
Uvalde,TX,29.2153,-99.7782
Uvalde Estates,TX,29.1695,-99.8329
Val Verde Park,TX,29.3746,-100.8306
Valentine,TX,30.5885,-104.4953
Valle Vista,TX,26.3161,-98.6546
Valley Mills,TX,31.6582,-97.4714
Valley View,TX,33.4892,-97.1534
Van,TX,32.5242,-95.6373
Van Alstyne,TX,33.4203,-96.5834
Van Horn,TX,31.0407,-104.834
Van Vleck,TX,29.0278,-95.88
Vanderbilt,TX,28.8208,-96.6096
Vega,TX,35.2456,-102.4262
Venus,TX,32.4312,-97.102
Vernon,TX,34.148,-99.3
Victoria,TX,28.8285,-96.985
Victoria Vera,TX,26.3182,-98.6929
Vidor,TX,30.1291,-93.9967
Villa del Sol,TX,26.1915,-97.5782
Villa Pancho,TX,25.8842,-97.4154
Villa Verde,TX,26.1303,-97.9956
Villarreal,TX,26.3072,-98.6443
Vinton,TX,31.9597,-106.5935
Volente,TX,30.4453,-97.908
Von Ormy,TX,29.2802,-98.6556
Waco,TX,31.5598,-97.1881
Waelder,TX,29.6943,-97.2972
Wake Village,TX,33.424,-94.1188
Waller,TX,30.0629,-95.9221
Wallis,TX,29.6317,-96.0638
Walnut Springs,TX,32.0562,-97.7507
Warren,TX,30.6127,-94.4104
Warren City,TX,32.553,-94.9056
Waskom,TX,32.4766,-94.0646
Watauga,TX,32.8718,-97.2515
Waxahachie,TX,32.4032,-96.8444
Weatherford,TX,32.7536,-97.7723
Webberville,TX,30.226,-97.4995
Webster,TX,29.5317,-95.1188
Weimar,TX,29.7,-96.7773
Weinert,TX,33.3234,-99.6736
Weir,TX,30.6759,-97.5929
Welch,TX,32.9306,-102.1256
Wellington,TX,34.8538,-100.2141
Wellman,TX,33.047,-102.4274
Wells,TX,31.4916,-94.9473
Wells Branch,TX,30.4432,-97.6792
Weslaco,TX,26.1648,-97.9898
West,TX,31.8032,-97.0942
West Alto Bonito,TX,26.3144,-98.6632
West Columbia,TX,29.1422,-95.649
West Lake Hills,TX,30.292,-97.8083
West Livingston,TX,30.6957,-95.0097
West Odessa,TX,31.8388,-102.4996
West Orange,TX,30.0791,-93.7598
West Sharyland,TX,26.2718,-98.3404
West Tawakoni,TX,32.8976,-96.0217
West University Place,TX,29.7157,-95.4321
Westbrook,TX,32.3571,-101.0132
Westdale,TX,27.9657,-97.9938
Western Lake,TX,32.6215,-97.816
Westlake,TX,32.981,-97.2038
Westminster,TX,33.3649,-96.4598
Weston,TX,33.33,-96.6676
Weston Lakes,TX,29.6627,-95.9353
Westover Hills,TX,32.7436,-97.4123
Westway,TX,31.9603,-106.576
Westwood Shores,TX,30.9376,-95.3254
Westworth Village,TX,32.7599,-97.4239
Wharton,TX,29.3138,-96.1044
Wheeler,TX,35.4411,-100.2752
White Deer,TX,35.4332,-101.1751
White Oak,TX,32.5313,-94.8564
White Settlement,TX,32.7554,-97.4605
Whiteface,TX,33.5995,-102.6134
Whitehouse,TX,32.2222,-95.2217
Whitesboro,TX,33.6612,-96.9022
Whitewright,TX,33.5108,-96.3955
Whitney,TX,31.952,-97.3192
Wichita Falls,TX,33.9072,-98.5291
Wickett,TX,31.5673,-103.0059
Wild Peach Village,TX,29.0811,-95.6373
Wildwood,TX,30.5256,-94.4457
Willis,TX,30.4314,-95.4832
Willow Park,TX,32.7548,-97.6499
Wills Point,TX,32.7093,-96.0052
Wilmer,TX,32.5982,-96.6816
Wilson,TX,33.3192,-101.7274
Wimberley,TX,29.9849,-98.0906
Windcrest,TX,29.5149,-98.3818
Windom,TX,33.5647,-95.9985
Windthorst,TX,33.576,-98.4348
Winfield,TX,33.1658,-95.1105
Wink,TX,31.7545,-103.1541
Winnie,TX,29.8167,-94.3807
Winnsboro,TX,32.9557,-95.2909
Winona,TX,32.4928,-95.173
Winters,TX,31.9564,-99.9293
Wixon Valley,TX,30.7639,-96.3193
Wolfe City,TX,33.3687,-96.072
Wolfforth,TX,33.5148,-102.0066
Woodbranch,TX,30.1813,-95.1836
Woodcreek,TX,30.0266,-98.1115
Woodloch,TX,30.2173,-95.4132
Woodsboro,TX,28.2379,-97.3255
Woodson,TX,33.0149,-99.0534
Woodville,TX,30.774,-94.4236
Woodway,TX,31.4988,-97.2314
Wortham,TX,31.7897,-96.461
Wyldwood,TX,30.1299,-97.4801
Wylie,TX,33.0362,-96.5161
Yantis,TX,32.9305,-95.5761
Yoakum,TX,29.2933,-97.1469
Yorktown,TX,28.9829,-97.505
Yznaga,TX,26.3188,-97.8153
Zapata,TX,26.9027,-99.2612
Zapata Ranch,TX,26.357,-97.8243
Zarate,TX,26.3199,-98.6369
Zavalla,TX,31.1584,-94.418
Zuehl,TX,29.496,-98.1535
Alpine,UT,40.4629,-111.7724
Alta,UT,40.5818,-111.6229
Altamont,UT,40.359,-110.288
Alton,UT,37.4303,-112.5061
Amalga,UT,41.8565,-111.8974
American Fork,UT,40.3792,-111.7952
Aneth,UT,37.2051,-109.1623
Annabella,UT,38.7059,-112.0586
Antimony,UT,38.103,-111.9823
Apple Valley,UT,37.081,-113.1034
Aurora,UT,38.9201,-111.934
Avon,UT,41.5354,-111.8125
Ballard,UT,40.2949,-109.9493
Bear River City,UT,41.6124,-112.125
Beaver,UT,38.2759,-112.6383
Benjamin,UT,40.0945,-111.7387
Benson,UT,41.7489,-111.9169
Beryl Junction,UT,37.7009,-113.6535
Bicknell,UT,38.3407,-111.5441
Big Water,UT,37.0729,-111.6608
Blanding,UT,37.6213,-109.5072
Bluebell,UT,40.3576,-110.2232
Bluff,UT,37.2867,-109.5745
Bluffdale,UT,40.4744,-111.9381
Boulder,UT,37.9228,-111.4319
Bountiful,UT,40.8722,-111.8647
Brian Head,UT,37.6977,-112.8416
Brigham City,UT,41.5034,-112.0454
Bryce Canyon City,UT,37.6814,-112.1587
Cannonville,UT,37.5687,-112.053
Carbonville,UT,39.6272,-110.8337
Castle Dale,UT,39.2218,-111.0229
Castle Valley,UT,38.6325,-109.3966
Cedar City,UT,37.6834,-113.0956
Cedar Fort,UT,40.3414,-112.1086
Cedar Highlands,UT,37.6295,-113.0667
Cedar Hills,UT,40.4135,-111.753
Centerfield,UT,39.1275,-111.8189
Centerville,UT,40.9284,-111.8849
Central,UT,37.415,-113.6263
Central Valley,UT,38.6992,-112.0967
Charleston,UT,40.4661,-111.4599
Circleville,UT,38.1684,-112.2716
Clarkston,UT,41.9204,-112.0504
Clawson,UT,39.139,-111.0933
Clear Creek,UT,39.6429,-111.1547
Clearfield,UT,41.103,-112.0237
Cleveland,UT,39.3494,-110.8556
Clinton,UT,41.1395,-112.0656
Coalville,UT,40.912,-111.413
Copperton,UT,40.566,-112.098
Corinne,UT,41.5497,-112.1227
Cornish,UT,41.9717,-111.9565
Cottonwood Heights,UT,40.6137,-111.8144
Cove,UT,41.9683,-111.7793
Dammeron Valley,UT,37.3042,-113.6658
Daniel,UT,40.4668,-111.4097
Delta,UT,39.3623,-112.5467
Deseret,UT,39.2876,-112.6512
Deweyville,UT,41.693,-112.0883
Draper,UT,40.4957,-111.8605
Duchesne,UT,40.1753,-110.394
Dugway,UT,40.2307,-112.7541
Dutch John,UT,40.9301,-109.4042
Eagle Mountain,UT,40.3137,-112.0114
Echo,UT,40.9803,-111.4393
Eden,UT,41.3022,-111.8086
Elberta,UT,39.9739,-111.9553
Elk Ridge,UT,40.0099,-111.6775
Elmo,UT,39.3877,-110.8156
Elsinore,UT,38.6834,-112.1488
Elwood,UT,41.6758,-112.1377
Emery,UT,38.9251,-111.2523
Emigration Canyon,UT,40.7886,-111.7414
Enoch,UT,37.767,-113.0449
Enterprise,UT,37.5717,-113.743
Ephraim,UT,39.3564,-111.5847
Erda,UT,40.6028,-112.3214
Escalante,UT,37.7649,-111.6
Eureka,UT,39.9588,-112.1149
Fairfield,UT,40.2462,-112.0843
Fairview,UT,39.6299,-111.4368
Farmington,UT,40.9846,-111.9065
Farr West,UT,41.3015,-112.0318
Fayette,UT,39.2248,-111.8542
Ferron,UT,39.0913,-111.1337
Fielding,UT,41.8126,-112.1174
Fillmore,UT,38.964,-112.3387
Flaming Gorge,UT,40.889,-109.4751
Fort Duchesne,UT,40.2811,-109.877
Fountain Green,UT,39.6281,-111.6413
Francis,UT,40.6105,-111.2744
Fremont,UT,38.4554,-111.6149
Fruit Heights,UT,41.0277,-111.9081
Garden,UT,41.8866,-111.4328
Garden City,UT,41.937,-111.4122
Garland,UT,41.7361,-112.1627
Genola,UT,40.0117,-111.8464
Glendale,UT,37.3342,-112.6035
Glenwood,UT,38.7625,-111.988
Goshen,UT,39.951,-111.9008
Granite,UT,40.5711,-111.7959
Grantsville,UT,40.6148,-112.4777
Green River,UT,38.9935,-110.1723
Gunnison,UT,39.157,-111.8135
Halchita,UT,37.1314,-109.9131
Hanksville,UT,38.3724,-110.7138
Harrisville,UT,41.2853,-111.9859
Hatch,UT,37.6494,-112.4345
Heber,UT,40.5068,-111.3984
Helper,UT,39.6898,-110.8597
Henefer,UT,41.0138,-111.4933
Henrieville,UT,37.5638,-112.002
Herriman,UT,40.4899,-112.0171
Hideout,UT,40.6438,-111.4015
Highland,UT,40.4275,-111.7955
Hildale,UT,37.0171,-112.9786
Hinckley,UT,39.3336,-112.6736
Holden,UT,39.1003,-112.2705
Holladay,UT,40.6599,-111.8226
Honeyville,UT,41.6361,-112.0857
Hooper,UT,41.1599,-112.2871
Howell,UT,41.7733,-112.445
Hoytsville,UT,40.8754,-111.3846
Huntington,UT,39.3301,-110.9628
Huntsville,UT,41.2602,-111.7741
Hurricane,UT,37.1487,-113.3517
Hyde Park,UT,41.8008,-111.8119
Hyrum,UT,41.6311,-111.8418
Independence,UT,40.4108,-111.2958
Interlaken,UT,40.5413,-111.4749
Ivins,UT,37.1742,-113.6809
Jensen,UT,40.3695,-109.3556
Joseph,UT,38.6247,-112.2199
Junction,UT,38.2357,-112.2238
Kamas,UT,40.6499,-111.2723
Kanab,UT,37.0262,-112.5219
Kanarraville,UT,37.5378,-113.181
Kanosh,UT,38.8024,-112.4378
Kaysville,UT,41.029,-111.9456
Kearns,UT,40.652,-112.0093
Kenilworth,UT,39.6803,-110.8145
Kingston,UT,38.2067,-112.1793
Koosharem,UT,38.5136,-111.8822
La Sal,UT,38.3025,-109.2645
La Verkin,UT,37.2308,-113.2523
Lake Shore,UT,40.1322,-111.7483
Laketown,UT,41.8276,-111.3243
Layton,UT,41.0769,-111.9621
Leamington,UT,39.5313,-112.2855
Leeds,UT,37.2372,-113.3471
Lehi,UT,40.4136,-111.8726
Levan,UT,39.5562,-111.8608
Lewiston,UT,41.9615,-111.8797
Liberty,UT,41.3426,-111.8649
Lindon,UT,40.3414,-111.7187
Loa,UT,38.4038,-111.6451
Logan,UT,41.74,-111.8419
Lyman,UT,38.3966,-111.5894
Lynndyl,UT,39.5085,-112.3933
Maeser,UT,40.4719,-109.5786
Magna,UT,40.7634,-112.1599
Manila,UT,40.9922,-109.721
Manti,UT,39.2669,-111.6351
Mantua,UT,41.5006,-111.9344
Mapleton,UT,40.1188,-111.5742
Marion,UT,40.6813,-111.2828
Marriott-Slaterville,UT,41.2624,-112.0366
Marysvale,UT,38.4384,-112.2544
Mayfield,UT,39.1192,-111.7078
Meadow,UT,38.8863,-112.4073
Mendon,UT,41.7102,-111.9776
Midvale,UT,40.6148,-111.8928
Midway,UT,40.5183,-111.4745
Milford,UT,38.3945,-113.0123
Millcreek,UT,40.6892,-111.8291
Millville,UT,41.685,-111.8212
Minersville,UT,38.2335,-112.9606
Moab,UT,38.5701,-109.5477
Mona,UT,39.8122,-111.8502
Monroe,UT,38.6229,-112.1198
